country,date,count
UY,2014-04-01T00:00:00.000Z,5
RU,2014-04-01T00:00:00.000Z,3
GT,2014-04-01T00:00:00.000Z,10
GB,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,15
US,2014-04-01T00:00:00.000Z,3
CN,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,1
ZW,2014-04-01T00:00:00.000Z,1
BE,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,63
PT,2014-04-01T00:00:00.000Z,19
JP,2014-04-01T00:00:00.000Z,1
PT,2014-04-01T00:00:00.000Z,4
FR,2014-04-01T00:00:00.000Z,33
IT,2014-04-01T00:00:00.000Z,14
BR,2014-04-01T00:00:00.000Z,8
TR,2014-04-01T00:00:00.000Z,178
JO,2014-04-01T00:00:00.000Z,1
BG,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,7
ME,2014-04-01T00:00:00.000Z,6
ID,2014-04-01T00:00:00.000Z,4
KE,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
PE,2014-04-01T00:00:00.000Z,7
CL,2014-04-01T00:00:00.000Z,31
MY,2014-04-01T00:00:00.000Z,13
US,2014-04-01T00:00:00.000Z,5
RS,2014-04-01T00:00:00.000Z,11
PT,2014-04-01T00:00:00.000Z,28
US,2014-04-01T00:00:00.000Z,25
US,2014-04-01T00:00:00.000Z,20
IT,2014-04-01T00:00:00.000Z,1
ID,2014-04-01T00:00:00.000Z,5
VE,2014-04-01T00:00:00.000Z,8
JM,2014-04-01T00:00:00.000Z,1
IN,2014-04-01T00:00:00.000Z,1
PT,2014-04-01T00:00:00.000Z,6
BE,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
PT,2014-04-01T00:00:00.000Z,32
NL,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,17
RU,2014-04-01T00:00:00.000Z,2
JP,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,2
PT,2014-04-01T00:00:00.000Z,1
GT,2014-04-01T00:00:00.000Z,1
MX,2014-04-01T00:00:00.000Z,2
DO,2014-04-01T00:00:00.000Z,2
GB,2014-04-01T00:00:00.000Z,3
GB,2014-04-01T00:00:00.000Z,9
US,2014-04-01T00:00:00.000Z,6
BR,2014-04-01T00:00:00.000Z,1
PE,2014-04-01T00:00:00.000Z,20
BR,2014-04-01T00:00:00.000Z,1
PE,2014-04-01T00:00:00.000Z,3
IT,2014-04-01T00:00:00.000Z,6
JE,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
PH,2014-04-01T00:00:00.000Z,3
NI,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,5
BJ,2014-04-01T00:00:00.000Z,1
JE,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,1
VE,2014-04-01T00:00:00.000Z,14
BE,2014-04-01T00:00:00.000Z,2
CN,2014-04-01T00:00:00.000Z,11
JE,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,7
US,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,1
VE,2014-04-01T00:00:00.000Z,2
AR,2014-04-01T00:00:00.000Z,1
PA,2014-04-01T00:00:00.000Z,2
MY,2014-04-01T00:00:00.000Z,15
GB,2014-04-01T00:00:00.000Z,7
OM,2014-04-01T00:00:00.000Z,1
AR,2014-04-01T00:00:00.000Z,9
US,2014-04-01T00:00:00.000Z,13
BE,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,4
US,2014-04-01T00:00:00.000Z,7
NL,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
BE,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,3
VE,2014-04-01T00:00:00.000Z,17
UA,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,5
NG,2014-04-01T00:00:00.000Z,10
ID,2014-04-01T00:00:00.000Z,88
NL,2014-04-01T00:00:00.000Z,1
PR,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,9
PT,2014-04-01T00:00:00.000Z,1
ID,2014-04-01T00:00:00.000Z,2
GB,2014-04-01T00:00:00.000Z,2
NO,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,5
US,2014-04-01T00:00:00.000Z,6
CH,2014-04-01T00:00:00.000Z,1
ID,2014-04-01T00:00:00.000Z,8
US,2014-04-01T00:00:00.000Z,6
IN,2014-04-01T00:00:00.000Z,24
SG,2014-04-01T00:00:00.000Z,1
BZ,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
GR,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,2
SI,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,3
GR,2014-04-01T00:00:00.000Z,3
GM,2014-04-01T00:00:00.000Z,1
IS,2014-04-01T00:00:00.000Z,9
GB,2014-04-01T00:00:00.000Z,2
TR,2014-04-01T00:00:00.000Z,1
PT,2014-04-01T00:00:00.000Z,10
NL,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,4
ID,2014-04-01T00:00:00.000Z,15
US,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,8
NL,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,1
DE,2014-04-01T00:00:00.000Z,2
ES,2014-04-01T00:00:00.000Z,7
SG,2014-04-01T00:00:00.000Z,2
PH,2014-04-01T00:00:00.000Z,7
GB,2014-04-01T00:00:00.000Z,63
ID,2014-04-01T00:00:00.000Z,4
GY,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,8
NL,2014-04-01T00:00:00.000Z,2
BJ,2014-04-01T00:00:00.000Z,2
ES,2014-04-01T00:00:00.000Z,41
TW,2014-04-01T00:00:00.000Z,2
JP,2014-04-01T00:00:00.000Z,1
CH,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,9
US,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,1
ET,2014-04-01T00:00:00.000Z,3
PH,2014-04-01T00:00:00.000Z,7
FM,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
PH,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,5
NO,2014-04-01T00:00:00.000Z,6
EC,2014-04-01T00:00:00.000Z,1
DE,2014-04-01T00:00:00.000Z,9
FM,2014-04-01T00:00:00.000Z,1
SD,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,9
FR,2014-04-01T00:00:00.000Z,3
MX,2014-04-01T00:00:00.000Z,1
EC,2014-04-01T00:00:00.000Z,4
GP,2014-04-01T00:00:00.000Z,4
US,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
BR,2014-04-01T00:00:00.000Z,3
BS,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,3
ES,2014-04-01T00:00:00.000Z,7
MY,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,7
BE,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,4
RU,2014-04-01T00:00:00.000Z,1
AR,2014-04-01T00:00:00.000Z,5
US,2014-04-01T00:00:00.000Z,3
RU,2014-04-01T00:00:00.000Z,13
NL,2014-04-01T00:00:00.000Z,1
GE,2014-04-01T00:00:00.000Z,8
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,3
FR,2014-04-01T00:00:00.000Z,3
DZ,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,2
AL,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,9
MC,2014-04-01T00:00:00.000Z,1
CL,2014-04-01T00:00:00.000Z,1
MM,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
CU,2014-04-01T00:00:00.000Z,1
MM,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,7
CM,2014-04-01T00:00:00.000Z,9
MX,2014-04-01T00:00:00.000Z,2
ES,2014-04-01T00:00:00.000Z,12
DE,2014-04-01T00:00:00.000Z,2
ID,2014-04-01T00:00:00.000Z,5
US,2014-04-01T00:00:00.000Z,10
US,2014-04-01T00:00:00.000Z,14
JP,2014-04-01T00:00:00.000Z,9
ID,2014-04-01T00:00:00.000Z,3
PY,2014-04-01T00:00:00.000Z,1
PK,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,30
MY,2014-04-01T00:00:00.000Z,18
MY,2014-04-01T00:00:00.000Z,1
CA,2014-04-01T00:00:00.000Z,3
BE,2014-04-01T00:00:00.000Z,6
US,2014-04-01T00:00:00.000Z,3
SO,2014-04-01T00:00:00.000Z,4
GT,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,2
GB,2014-04-01T00:00:00.000Z,2
BR,2014-04-01T00:00:00.000Z,6
US,2014-04-01T00:00:00.000Z,1
ID,2014-04-01T00:00:00.000Z,1
GH,2014-04-01T00:00:00.000Z,1
ID,2014-04-01T00:00:00.000Z,2
SE,2014-04-01T00:00:00.000Z,6
GB,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,19
US,2014-04-01T00:00:00.000Z,1
KE,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,8
ES,2014-04-01T00:00:00.000Z,3
TR,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,7
FR,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,4
NL,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,3
ID,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,1
PH,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,18
US,2014-04-01T00:00:00.000Z,1
AF,2014-04-01T00:00:00.000Z,2
KE,2014-04-01T00:00:00.000Z,1
PH,2014-04-01T00:00:00.000Z,1
CA,2014-04-01T00:00:00.000Z,2
TR,2014-04-01T00:00:00.000Z,12
US,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
EG,2014-04-01T00:00:00.000Z,2
TR,2014-04-01T00:00:00.000Z,1
SG,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,1
FJ,2014-04-01T00:00:00.000Z,1
CY,2014-04-01T00:00:00.000Z,8
RS,2014-04-01T00:00:00.000Z,1
BG,2014-04-01T00:00:00.000Z,1
GT,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,1
BE,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,1
IS,2014-04-01T00:00:00.000Z,3
ES,2014-04-01T00:00:00.000Z,1
PL,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,2
CO,2014-04-01T00:00:00.000Z,29
NL,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,10
PK,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
CM,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,10
AR,2014-04-01T00:00:00.000Z,3
AR,2014-04-01T00:00:00.000Z,3
FI,2014-04-01T00:00:00.000Z,5
FR,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,5
JP,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,3
MX,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,1
GP,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,2
GB,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,5
AR,2014-04-01T00:00:00.000Z,1
CR,2014-04-01T00:00:00.000Z,1
VE,2014-04-01T00:00:00.000Z,3
CL,2014-04-01T00:00:00.000Z,3
CA,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,18
RS,2014-04-01T00:00:00.000Z,1
CL,2014-04-01T00:00:00.000Z,6
VE,2014-04-01T00:00:00.000Z,7
CA,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
MX,2014-04-01T00:00:00.000Z,1
LK,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,1
UA,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,6
FR,2014-04-01T00:00:00.000Z,1
AO,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
MX,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
PT,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,1
EC,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,3
GB,2014-04-01T00:00:00.000Z,1
SE,2014-04-01T00:00:00.000Z,1
BF,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
BR,2014-04-01T00:00:00.000Z,1
KE,2014-04-01T00:00:00.000Z,7
TR,2014-04-01T00:00:00.000Z,12
AR,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,2
RS,2014-04-01T00:00:00.000Z,4
US,2014-04-01T00:00:00.000Z,2
CA,2014-04-01T00:00:00.000Z,3
BG,2014-04-01T00:00:00.000Z,1
IR,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,1
CR,2014-04-01T00:00:00.000Z,8
SG,2014-04-01T00:00:00.000Z,2
PT,2014-04-01T00:00:00.000Z,7
TR,2014-04-01T00:00:00.000Z,9
PL,2014-04-01T00:00:00.000Z,2
HT,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,4
JP,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,10
US,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,5
MY,2014-04-01T00:00:00.000Z,6
US,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,1
ER,2014-04-01T00:00:00.000Z,1
BF,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,1
CH,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,15
CO,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,10
GT,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,2
MX,2014-04-01T00:00:00.000Z,4
ZA,2014-04-01T00:00:00.000Z,9
UA,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,3
CO,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,7
GB,2014-04-01T00:00:00.000Z,8
CF,2014-04-01T00:00:00.000Z,2
PY,2014-04-01T00:00:00.000Z,2
MX,2014-04-01T00:00:00.000Z,5
US,2014-04-01T00:00:00.000Z,4
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
IQ,2014-04-01T00:00:00.000Z,1
DE,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,5
MX,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,4
NO,2014-04-01T00:00:00.000Z,4
NL,2014-04-01T00:00:00.000Z,1
MX,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,2
CA,2014-04-01T00:00:00.000Z,3
HN,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
JO,2014-04-01T00:00:00.000Z,4
MQ,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,3
MY,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
CA,2014-04-01T00:00:00.000Z,3
CA,2014-04-01T00:00:00.000Z,3
RE,2014-04-01T00:00:00.000Z,1
NO,2014-04-01T00:00:00.000Z,6
CF,2014-04-01T00:00:00.000Z,8
MV,2014-04-01T00:00:00.000Z,1
VE,2014-04-01T00:00:00.000Z,13
CA,2014-04-01T00:00:00.000Z,4
MY,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,11
RU,2014-04-01T00:00:00.000Z,2
CD,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
GT,2014-04-01T00:00:00.000Z,2
AR,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,6
FR,2014-04-01T00:00:00.000Z,1
SG,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,2
BR,2014-04-01T00:00:00.000Z,6
CA,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,2
CH,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,1
MA,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,2
ES,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,2
MY,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,6
US,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,2
CH,2014-04-01T00:00:00.000Z,1
PH,2014-04-01T00:00:00.000Z,5
US,2014-04-01T00:00:00.000Z,2
CZ,2014-04-01T00:00:00.000Z,3
TR,2014-04-01T00:00:00.000Z,1
DE,2014-04-01T00:00:00.000Z,1
SI,2014-04-01T00:00:00.000Z,5
IT,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,5
DE,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,4
DE,2014-04-01T00:00:00.000Z,1
BR,2014-04-01T00:00:00.000Z,5
KR,2014-04-01T00:00:00.000Z,2
IT,2014-04-01T00:00:00.000Z,2
MY,2014-04-01T00:00:00.000Z,8
CM,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
GH,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,9
BR,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,6
MY,2014-04-01T00:00:00.000Z,3
FR,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,2
GB,2014-04-01T00:00:00.000Z,9
GT,2014-04-01T00:00:00.000Z,5
NL,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,3
NO,2014-04-01T00:00:00.000Z,2
ZA,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
CN,2014-04-01T00:00:00.000Z,1
RS,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,6
JP,2014-04-01T00:00:00.000Z,3
FM,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,5
BR,2014-04-01T00:00:00.000Z,1
ZW,2014-04-01T00:00:00.000Z,1
XK,2014-04-01T00:00:00.000Z,2
NP,2014-04-01T00:00:00.000Z,4
MX,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
EC,2014-04-01T00:00:00.000Z,1
PR,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,1
NO,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
PL,2014-04-01T00:00:00.000Z,2
RU,2014-04-01T00:00:00.000Z,1
GT,2014-04-01T00:00:00.000Z,4
TR,2014-04-01T00:00:00.000Z,2
LR,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,1
PE,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
AR,2014-04-01T00:00:00.000Z,1
AU,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
QA,2014-04-01T00:00:00.000Z,1
CL,2014-04-01T00:00:00.000Z,2
PT,2014-04-01T00:00:00.000Z,4
VE,2014-04-01T00:00:00.000Z,1
VE,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
SV,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
MA,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,3
ES,2014-04-01T00:00:00.000Z,15
CL,2014-04-01T00:00:00.000Z,2
CD,2014-04-01T00:00:00.000Z,1
ID,2014-04-01T00:00:00.000Z,2
MY,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
CL,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,1
BR,2014-04-01T00:00:00.000Z,4
CL,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
NG,2014-04-01T00:00:00.000Z,3
SG,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,8
US,2014-04-01T00:00:00.000Z,1
KE,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,6
US,2014-04-01T00:00:00.000Z,1
BG,2014-04-01T00:00:00.000Z,5
CL,2014-04-01T00:00:00.000Z,1
RS,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,21
US,2014-04-01T00:00:00.000Z,1
SG,2014-04-01T00:00:00.000Z,3
RU,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,6
TT,2014-04-01T00:00:00.000Z,1
CA,2014-04-01T00:00:00.000Z,1
IT,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
HN,2014-04-01T00:00:00.000Z,6
GB,2014-04-01T00:00:00.000Z,2
CA,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,8
AM,2014-04-01T00:00:00.000Z,1
CA,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,5
ES,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,2
IN,2014-04-01T00:00:00.000Z,2
ES,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
PH,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
RU,2014-04-01T00:00:00.000Z,1
AR,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
MY,2014-04-01T00:00:00.000Z,1
JP,2014-04-01T00:00:00.000Z,2
GB,2014-04-01T00:00:00.000Z,2
PT,2014-04-01T00:00:00.000Z,4
NL,2014-04-01T00:00:00.000Z,1
CN,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,1
YE,2014-04-01T00:00:00.000Z,1
UG,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,4
ID,2014-04-01T00:00:00.000Z,2
NG,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,2
NG,2014-04-01T00:00:00.000Z,1
XK,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,4
NL,2014-04-01T00:00:00.000Z,1
PH,2014-04-01T00:00:00.000Z,10
PT,2014-04-01T00:00:00.000Z,5
CA,2014-04-01T00:00:00.000Z,1
AL,2014-04-01T00:00:00.000Z,2
PL,2014-04-01T00:00:00.000Z,1
JE,2014-04-01T00:00:00.000Z,1
TR,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,1
AF,2014-04-01T00:00:00.000Z,2
NL,2014-04-01T00:00:00.000Z,2
DE,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,3
GB,2014-04-01T00:00:00.000Z,2
NG,2014-04-01T00:00:00.000Z,3
HU,2014-04-01T00:00:00.000Z,1
GT,2014-04-01T00:00:00.000Z,1
ZW,2014-04-01T00:00:00.000Z,6
US,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,3
VE,2014-04-01T00:00:00.000Z,1
NL,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,22
ES,2014-04-01T00:00:00.000Z,1
CL,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,2
FR,2014-04-01T00:00:00.000Z,2
ES,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,2
RU,2014-04-01T00:00:00.000Z,1
RU,2014-04-01T00:00:00.000Z,1
JM,2014-04-01T00:00:00.000Z,3
US,2014-04-01T00:00:00.000Z,4
CL,2014-04-01T00:00:00.000Z,2
NG,2014-04-01T00:00:00.000Z,2
JM,2014-04-01T00:00:00.000Z,2
US,2014-04-01T00:00:00.000Z,31
MX,2014-04-01T00:00:00.000Z,1
IT,2014-04-01T00:00:00.000Z,1
BR,2014-04-01T00:00:00.000Z,3
GE,2014-04-01T00:00:00.000Z,7
US,2014-04-01T00:00:00.000Z,1
US,2014-04-01T00:00:00.000Z,3
EE,2014-04-01T00:00:00.000Z,1
ES,2014-04-01T00:00:00.000Z,2
CA,2014-04-01T00:00:00.000Z,2
TR,2014-04-01T00:00:00.000Z,2
JP,2014-04-01T00:00:00.000Z,4
US,2014-04-01T00:00:00.000Z,1
NO,2014-04-01T00:00:00.000Z,1
FR,2014-04-01T00:00:00.000Z,1
GB,2014-04-01T00:00:00.000Z,1
